,Rec_Id,speaker,timestamp,text,strategy,source,utterance_length,game_id,voted_for,end_role,votes_target,winner
1791,142,sian,124,Is it me?,"['Interrogation', 'Defense']",Ego4D,3,game8 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,ashley,Werewolves
1792,1,james,24,"Thank you, Caley.",['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1793,9,james,68,It's touching me.,['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1794,17,james,137,Tell us how you really feel. ,['No Strategy'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1795,20,james,172,All right.,['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1796,22,james,178,Oh what a beautiful morning.,['No Strategy'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1797,24,james,184,What?,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1798,26,james,189,"That's a bold claim, Elliot.",['Accusation'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1799,33,james,197,"Okay, I've been thinking about this, and I was a werewolf I would claim to be the insomniac.",['Accusation'],Ego4D,18,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1800,35,james,207,"Becasue there is no body. If the other insomniac comes out, is anybody else going to claim to be the insomniac?",['Interrogation'],Ego4D,21,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1801,38,james,214,"Well, yeah.",['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1802,55,james,250,"What were you? Hold on, are you the insomniac?",['Interrogation'],Ego4D,9,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1803,57,james,268,What'd you start as?,['Interrogation'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1804,62,james,284,"Wait. Hold on, why do you say he's the hunter?",['Interrogation'],Ego4D,10,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1805,64,james,290,"No, then you said he's the hunter.",['Accusation'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1806,68,james,297,Then you agree with him.,['Accusation'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1807,74,james,308,"No, no, no. What did you start at?",['Interrogation'],Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1808,76,james,312,I'm the troublemaker. I switched you and Chris.,"['Identity Declaration', 'Evidence']",Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1809,79,james,320,"After the robber, I think. Let's see. It goes doppelganger, werewolves, minion, masons, seer, robber, troublemaker.",['No Strategy'],Ego4D,16,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1810,82,james,341,What do you mean?,['Interrogation'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1811,87,james,341,"If you were a robber, who did you rob?",['Interrogation'],Ego4D,9,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1812,89,james,353,So then...,['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1813,95,james,364,"Wait. So, you were the seer. What did you see?",['Interrogation'],Ego4D,10,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1814,99,james,383,"So, Hold on. No. No.",['No Strategy'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1815,100,james,383,"Because after you robbed, I switched you and Chris.",['Evidence'],Ego4D,9,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1816,103,james,386,Which means there's no insomniac for Elliot to be claiming to be.,['Accusation'],Ego4D,12,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1817,105,james,391,"I know, but he claimed he was the insomniac.",['Accusation'],Ego4D,9,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1818,115,james,8,"Hold on. Elliot, if you were the Doppelganger and you saw the Insomniac, who did you see?",['Interrogation'],Ego4D,17,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1819,120,james,19,"Yeah. Nice try, Elliot.",['No Strategy'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1820,123,james,25,Can we just kill Elliot now?,['Call for Action'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1821,132,james,56,But I'm sure it's Elliot.,['Accusation'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1822,154,james,110,Here's what we're going to do.,['Call for Action'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1823,156,james,116,Elliot's first claim was to be the Insomniac. ,['Accusation'],Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1824,160,james,125,"No one is claiming to be the Insomniac to back you up, which makes me think Insomniac is in here.",['Evidence'],Ego4D,20,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1825,171,james,151,I think Elliot's the only Werewolf? Or is it Elliot and Sian?,"['Accusation', 'Interrogation']",Ego4D,12,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1826,179,james,176,I just want to kill Elliot.,['Call for Action'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1827,183,james,180,I think that's fair.,['No Strategy'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Troublemaker,sukeshi,Werewolves
1828,2,ashley,25,Yep.,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1829,23,ashley,183,"Sukeshi, again?",['Interrogation'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1830,31,ashley,196,"Wait, what?",['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1831,43,ashley,225,"You try to kill me, a lot.",['Accusation'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1832,48,ashley,237,Can I hear it?,['No Strategy'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1833,50,ashley,243,"I don't, though.",['Defense'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1834,52,ashley,244,"Because I'm the seer, and I saw what you are.","['Identity Declaration', 'Evidence']",Ego4D,10,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1835,63,ashley,287,"He said he was the hunter, I said she's the tanner.","['Accusation', 'Defense']",Ego4D,11,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1836,69,ashley,298,No I didn't.,['Defense'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1837,71,ashley,302,Yeah. I think you're the werewolf.,['Accusation'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1838,80,ashley,330,paying attention to the rules.,['No Strategy'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1839,91,ashley,356,"I'm just saying, prior to being robbed...",['No Strategy'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1840,93,ashley,362,That would've been nice.,['No Strategy'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1841,96,ashley,369,I told you she's the tanner.,['Accusation'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1842,114,ashley,7,Yup.,['Accusation'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1843,116,ashley,14,He's thinking too long.,['No Strategy'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1844,119,ashley,18,You're not.,['Accusation'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1845,121,ashley,20,You're not.,['Accusation'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1846,127,ashley,39,"So, yup.",['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1847,130,ashley,50,"It's fine. Yeah, but we're sure ",['No Strategy'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1848,134,ashley,59,I swore it's because your Werewolf self doesn't want to die. You want him to die,['Accusation'],Ego4D,16,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1849,139,ashley,73,"Yup, as the Tanner.",['Accusation'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1850,143,ashley,79,Let's just kill Elliot and be done.,['Call for Action'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1851,145,ashley,89,Yes. Pretty quick.,['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1852,169,ashley,146,But she the Seer and I know for a fact that you are the Tanner.,"['Accusation', 'Evidence']",Ego4D,15,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1853,174,ashley,158,Don't... Yeah.,['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Robber,sukeshi,Werewolves
1854,3,sian,28,Everyone just dance.,['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1855,6,sian,34,We're all dancing.,['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1856,13,sian,78,"The dogs are helping with that deception, though.",['No Strategy'],Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1857,15,sian,88,Yes.,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1858,30,sian,195,"So, who's the insomniac?",['Interrogation'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1859,37,sian,209,"But you didn't, then he claimed to be the doppelganger.",['Accusation'],Ego4D,10,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1860,41,sian,220,How dare you.,['Defense'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1861,45,sian,229,I'm the hunter.,['Identity Declaration'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1862,47,sian,236,Nope.,['Defense'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1863,49,sian,239,"No, don't trust him. Trust me.","['Accusation', 'Call for Action']",Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1864,51,sian,244,Why?,"['Interrogation', 'Defense']",Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1865,53,sian,247,No. ,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1866,65,sian,292,He said he's the hunter.,"['Accusation', 'Defense']",Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1867,67,sian,295,She claimed it.,['Accusation'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1868,84,sian,341,No.,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1869,86,sian,341,I am.,['Identity Declaration'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1870,92,sian,360,I think these two are werewolves.,['Accusation'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1871,94,sian,363,And they've just...,['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1872,98,sian,383,Nope. ,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1873,104,sian,390,He's the doppelganger.,['Accusation'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1874,106,sian,394,"Oh, well...",['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1875,138,sian,70,I'm not... That's my strategy.,['Defense'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1876,146,sian,92,Yeah. What is it?,['No Strategy'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1877,149,sian,101,I think James might be the Werewolf.,['Accusation'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1878,161,sian,130,Yeah.,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,james,Tanner,sukeshi,Werewolves
1879,5,chris,33,"It's like, ""Oh, you're dancing?"".",['No Strategy'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1880,7,chris,35,I'll dance.,['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1881,10,chris,68,Is that my elbow?,['No Strategy'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1882,16,chris,128,Okay.,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1883,27,chris,191,And what were you at the end?,['Interrogation'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1884,29,chris,195,"Doppelganger, you mean?",['Interrogation'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1885,32,chris,196,You mean you are still a Doppelganger?,['Interrogation'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1886,34,chris,205,Do you mean you were still a Doppelganger,['Interrogation'],Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1887,40,chris,219,Sian is being quiet.,['Accusation'],Ego4D,4,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1888,42,chris,221,"Well, what say you? What say you?",['Interrogation'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1889,44,chris,227,"What say you? What are you, then?",['Interrogation'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1890,46,chris,234,"She lying, because I'm the hunter.","['Identity Declaration', 'Accusation']",Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1891,56,chris,257,"Someone must have started as the insomniac, because doppelganger has to ",['No Strategy'],Ego4D,11,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1892,59,chris,276,"You know what. Okay, kill me.",['Call for Action'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1893,61,chris,280,"I'm the hunter, so I'll kill you back. Wait, no, but if you're the tanner...","['Identity Declaration', 'Accusation', 'Call for Action']",Ego4D,15,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1894,66,chris,292,"I said I'm the hunter, so she's lying.","['Identity Declaration', 'Accusation']",Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1895,72,chris,304,"Yeah. Before she declared herself as the seer, Sian said she was the hunter.",['Accusation'],Ego4D,14,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1896,77,chris,317,"When does that happen, in this sequence?",['No Strategy'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1897,81,chris,330,"Okay. Wait, the seer goes pretty early, so I think that would make her a hunter.",['Accusation'],Ego4D,16,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1898,85,chris,341,You're not the fucking hunter.,['Accusation'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1899,90,chris,354,What the fuck?,['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1900,97,chris,380,"The tanner is quiet. Again, which makes it kind of plausible.",['Accusation'],Ego4D,11,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1901,102,chris,385,Correct.,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1902,110,chris,0,Okay.,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1903,112,chris,2,Is everyone done?,['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1904,118,chris,17,All right.,['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1905,128,chris,42,"I was the Hunter, but if James is telling the truth, which I'm still not 100 percent...",['Identity Declaration'],Ego4D,17,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1906,131,chris,53,I think it could be you and James. Yeah.,['Accusation'],Ego4D,9,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1907,133,chris,57,Should we vote now or do you want to keep guessing?,"['Interrogation', 'Call for Action']",Ego4D,11,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1908,135,chris,66,Tanner?,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1909,140,chris,74,"Oh, my God. ",['No Strategy'],Ego4D,3,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1910,142,chris,77,All right.,['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1911,148,chris,97,"That's nice. That's really nice, but it's got a bit more smokiness.",['No Strategy'],Ego4D,12,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1912,150,chris,101,"I think he might be, too.",['Accusation'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1913,152,chris,104,I think it's Elliot and James.,['Accusation'],Ego4D,6,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1914,158,chris,122,No one is claiming to be the Insomniac.,['Evidence'],Ego4D,8,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1915,163,chris,133,"Because you oculdn't, you' lie.",['Accusation'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1916,165,chris,136,The Doppelganger can only pretend to be another player.,['No Strategy'],Ego4D,9,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1917,167,chris,144,Either... Well...,['No Strategy'],Ego4D,2,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1918,173,chris,158,Or...,['No Strategy'],Ego4D,1,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1919,175,chris,160,We can kill Sukeshi and let her do if she's telling the truth.,['Call for Action'],Ego4D,13,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1920,177,chris,165,I am telling the truth. ,['Defense'],Ego4D,5,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
1921,178,chris,170,You always look over and be like...,['No Strategy'],Ego4D,7,game6 - 0c2659db-7bd4-4b37-9b08-4e247befe382,sukeshi,Seer,sukeshi,Werewolves
